Date,Value,anomaly_kmeans,rolling_mean,rolling_std,z_score,anomaly_if,anomaly_svm,anomaly_lof,diff,cumsum,cumprod,common_anomaly,anomaly_count
2021-12-09,1060.6400146484375,0,1048.7699951171876,30.447724780563675,0.38984914691646005,1,1,1,7.9300537109375,262780.5183029175,inf,False,0
2021-12-10,1008.75,0,1033.5619873046876,26.720753696724078,-0.9285661469844506,1,1,1,-51.8900146484375,263789.2683029175,inf,False,0
2021-12-13,1001.0900268554688,0,1033.4779907226562,26.84705936693096,-1.2063877620459802,1,1,1,-7.65997314453125,264790.35832977295,inf,False,0
2021-12-14,945.0,0,1013.6380004882812,46.444393446759044,-1.4778533078909422,1,1,1,-56.09002685546875,265735.35832977295,inf,False,0
2021-12-15,953.2100219726562,1,993.7380126953125,46.832685311349096,-0.8653783239893563,1,1,1,8.21002197265625,266688.5683517456,inf,False,1
2021-12-16,994.5,0,980.510009765625,29.253222496268975,0.47823757660064004,1,1,1,41.28997802734375,267683.0683517456,inf,False,0
2021-12-17,914.77001953125,0,961.714013671875,35.988908108824546,-1.3044017339640896,1,1,1,-79.72998046875,268597.83837127686,inf,False,0
2021-12-20,910.7000122070312,0,943.6360107421875,33.90683194082445,-0.9713676167870087,1,1,1,-4.07000732421875,269508.5383834839,inf,False,0
2021-12-21,916.8699951171876,0,938.010009765625,35.899138916741975,-0.5888724712162524,1,1,1,6.169982910156364,270425.4083786011,inf,False,0
2021-12-22,965.6599731445312,1,940.5,37.608086054659495,0.6690043494360178,1,1,1,48.789978027343636,271391.0683517456,inf,False,1
2021-12-23,1006.7999877929688,0,942.9599975585937,42.15122473957627,1.5145465079318305,1,1,1,41.1400146484375,272397.8683395386,inf,False,0
2021-12-27,1073.6700439453125,0,974.7400024414062,67.72647340896908,1.4607292617543097,1,1,1,66.87005615234375,273471.5383834839,inf,False,0
2021-12-28,1109.489990234375,0,1014.497998046875,78.26309569303275,1.2137520417040768,1,1,1,35.8199462890625,274581.02837371826,inf,False,0
2021-12-29,1098.6400146484375,0,1050.852001953125,62.13097575180916,0.7691495605381834,1,1,1,-10.8499755859375,275679.6683883667,inf,False,0
